customer_id,transaction_date,transaction_amount
ID0875,2023-04-09,576.88
ID0942,2020-06-14,399.82
ID0030,2022-06-28,649.04
ID0076,2022-07-18,270.14
ID1299,2020-12-11,822.84
ID0647,2021-12-02,231.75
ID0766,2022-03-13,271.69
ID1121,2021-03-16,966.48
ID0779,2023-08-14,696.95
ID0714,2021-08-07,179.09
ID0196,2022-10-26,82.03
ID0971,2022-12-04,973.92
ID0818,2021-12-28,20.91
ID0350,2020-04-26,913.72
ID0659,2023-03-27,388.21
ID0275,2023-07-12,624.28
ID0053,2021-10-12,473.09
ID0797,2020-11-07,776.50
ID0196,2022-02-04,439.04
ID0631,2022-12-11,726.34
ID0989,2023-06-04,504.19
ID0299,2021-03-18,574.38
ID0518,2022-09-17,164.78
ID0222,2021-08-22,116.18
ID0105,2022-01-20,359.91
ID1006,2023-10-04,357.09
ID1164,2020-03-09,353.04
ID1033,2020-10-08,835.59
ID0122,2022-04-27,925.50
ID1093,2021-12-29,164.40
ID0317,2021-07-05,770.89
ID0027,2021-03-28,299.49
ID0491,2020-04-08,433.65
ID0594,2021-12-06,30.62
ID0149,2021-03-09,338.79
ID0913,2021-12-16,714.69
ID1076,2022-07-02,210.74
ID1041,2023-06-27,673.01
ID0458,2023-09-14,643.62
ID0920,2020-06-07,844.31
ID0238,2024-04-25,377.26
ID0762,2024-01-13,270.48
ID0775,2021-06-15,178.43
ID0435,2023-07-12,207.25
ID0615,2023-01-26,29.02
ID1302,2024-12-17,269.99
ID1196,2020-04-30,694.07
ID0253,2022-02-13,352.00
ID1032,2021-03-24,287.30
ID0882,2022-05-13,104.27
ID0542,2022-03-23,518.51
ID1291,2023-08-05,280.59
ID0603,2023-04-09,264.27
ID1007,2024-03-04,141.40
ID1144,2023-09-22,717.42
ID1000,2022-05-17,240.84
ID1083,2022-11-23,118.41
ID0997,2021-09-13,123.75
ID0910,2023-12-17,513.95
ID0987,2021-10-28,339.28
ID0155,2021-11-23,879.76
ID0375,2021-02-13,367.46
ID0334,2021-08-09,21.23
ID0744,2022-05-26,237.58
ID1061,2024-08-28,763.55
ID1009,2020-01-03,65.93
ID0197,2023-04-15,592.80
ID0971,2022-04-04,935.63
ID0906,2022-08-23,701.64
ID1280,2024-01-22,100.73
ID0579,2022-06-02,407.75
ID0873,2022-11-03,427.68
ID0528,2020-11-18,869.60
ID0705,2023-09-14,401.28
ID0055,2021-07-01,889.25
ID0486,2021-09-28,769.66
ID0746,2023-04-10,941.00
ID1073,2021-04-10,417.76
ID1091,2021-11-13,240.88
ID0427,2023-01-22,598.64
ID0491,2021-01-25,15.23
ID1288,2024-07-09,228.05
ID1283,2020-09-12,783.96
ID0133,2021-04-29,431.82
ID1127,2021-07-05,996.88
ID0239,2024-08-27,667.84
ID1206,2023-08-25,542.14
ID1018,2023-12-07,250.72
ID0223,2020-11-11,403.88
ID0046,2022-04-29,331.61
ID0332,2024-12-06,979.87
ID0116,2021-11-18,832.62
ID1154,2020-11-29,632.82
ID0528,2021-01-26,861.75
ID0350,2023-08-03,891.64
ID0012,2021-08-11,759.63
ID1110,2020-01-23,776.54
ID0089,2022-12-23,208.62
ID0662,2022-03-13,35.24
ID0550,2023-12-28,687.88
ID0807,2024-08-30,317.34
ID1024,2021-04-16,603.44
ID0724,2020-03-16,530.81
ID0507,2024-10-14,728.21
ID0094,2024-04-24,935.26
ID0226,2022-04-23,694.30
ID0432,2024-04-05,149.81
ID0258,2020-08-14,182.14
ID0517,2022-08-23,159.89
ID0633,2020-10-24,78.27
ID0363,2020-12-17,978.44
ID1165,2024-06-24,599.40
ID0480,2023-04-22,247.65
ID1044,2020-12-01,19.62
ID1224,2023-07-19,764.70
ID1049,2023-04-01,78.46
ID0947,2022-05-30,312.88
ID0116,2023-03-20,351.38
ID0588,2022-11-07,793.97
ID0782,2020-05-24,400.77
ID0193,2024-01-24,567.31
ID0803,2024-11-24,213.65
ID0379,2022-06-08,594.76
ID1239,2023-01-22,255.16
ID1175,2022-01-18,936.40
ID0774,2023-04-19,817.82
ID1230,2020-06-15,528.57
ID0451,2022-04-24,564.86
ID1005,2022-10-16,644.21
ID0344,2022-01-26,778.92
ID1034,2023-04-09,314.91
ID1292,2023-11-02,20.48
ID0049,2020-09-16,575.60
ID1023,2021-04-01,99.38
ID0812,2023-03-10,518.71
ID0874,2022-10-02,214.38
ID1126,2022-12-13,651.62
ID0345,2024-06-01,364.24
ID0412,2023-11-11,482.97
ID0911,2024-01-07,88.90
ID0792,2021-09-12,182.39
ID0577,2022-06-17,24.04
ID0747,2024-03-12,166.81
ID0195,2024-05-08,653.24
ID1245,2022-09-11,828.90
ID0950,2023-01-10,917.00
ID0109,2024-05-18,290.73
ID0113,2020-06-18,934.23
ID0596,2024-01-26,875.46
ID0461,2022-02-26,684.94
ID0946,2021-06-13,203.04
ID0098,2023-07-23,806.81
ID1165,2021-06-08,695.73
ID0642,2023-11-01,375.00
ID0908,2023-10-07,746.60
ID0772,2020-03-28,854.11
ID0471,2021-04-16,836.06
ID0612,2023-11-02,681.86
ID1293,2023-09-21,462.92
ID0560,2022-05-04,267.62
ID0129,2020-07-14,963.92
ID1064,2022-11-22,34.16
ID1273,2021-09-30,49.02
ID0304,2021-05-09,784.62
ID0732,2022-10-16,352.22
ID1031,2024-09-21,832.51
ID0447,2021-09-14,95.61
ID1171,2023-10-03,189.84
ID0080,2024-08-12,317.47
ID1226,2021-09-23,534.40
ID0161,2024-09-10,73.32
ID0498,2023-04-24,284.15
ID0028,2020-10-06,24.25
ID0942,2024-12-19,970.59
ID0137,2024-02-27,190.54
ID0856,2023-12-22,622.19
ID0799,2024-01-16,314.67
ID1144,2020-10-21,849.06
ID0907,2023-04-25,204.93
ID0805,2020-06-05,465.64
ID1066,2021-07-08,723.19
ID0996,2023-07-13,650.56
ID0177,2024-04-20,93.93
ID0700,2020-09-21,889.95
ID0581,2023-05-25,799.98
ID0123,2020-04-24,597.55
ID0116,2023-03-11,111.89
ID0262,2023-05-09,704.81
ID0701,2022-05-21,932.51
ID0838,2022-04-22,415.68
ID1129,2021-07-09,934.76
ID0459,2023-11-27,250.65
ID0707,2022-04-19,630.33
ID0075,2021-02-21,254.39
ID0950,2021-01-15,236.96
ID0196,2021-12-18,223.15
ID0592,2020-01-21,819.48
ID1265,2023-07-09,589.06
ID1075,2023-11-09,213.00
ID1232,2021-06-08,546.09
ID0646,2020-05-12,816.19
ID1299,2024-03-07,214.84
ID0477,2021-06-15,96.37
ID0750,2023-08-22,286.23
ID0624,2022-05-06,179.11
ID0216,2024-01-11,668.18
ID0239,2020-11-21,856.98
ID0917,2021-11-26,182.62
ID0091,2021-08-22,970.92
ID1147,2022-05-01,339.73
ID0985,2024-09-13,389.65
ID0921,2022-11-08,86.46
ID0430,2024-05-24,451.55
ID1190,2020-06-04,691.32
ID0926,2024-03-15,333.14
ID0797,2023-01-25,830.19
ID0176,2022-04-29,428.83
ID0633,2024-12-18,641.93
ID0789,2020-09-19,248.07
ID0805,2021-09-17,599.54
ID0369,2023-03-30,934.05
ID1222,2024-05-11,343.73
ID1235,2020-09-26,961.70
ID1151,2020-01-27,614.56
ID0679,2023-04-17,252.72
ID1293,2020-03-04,215.79
ID0316,2024-10-30,901.25
ID0782,2024-01-25,45.96
ID1270,2020-10-11,694.49
ID0346,2022-02-17,725.16
ID0586,2024-03-03,779.13
ID1070,2024-12-07,826.85
ID0962,2024-08-15,776.70
ID0304,2024-05-21,930.22
ID1149,2020-04-07,489.70
ID0326,2020-06-01,521.76
ID0784,2023-05-02,332.19
ID0470,2020-05-22,949.44
ID0105,2020-12-26,233.66
ID0693,2020-07-14,443.74
ID0595,2022-05-03,994.12
ID0560,2024-04-15,76.92
ID0593,2023-05-09,744.83
ID0056,2022-03-09,111.27
ID0097,2023-05-11,228.31
ID1084,2021-03-29,165.13
ID0004,2021-06-10,821.55
ID0854,2022-11-16,442.69
ID0618,2021-02-03,773.37
ID0745,2021-09-15,364.85
ID1014,2022-06-25,21.74
ID0699,2023-04-26,473.29
ID0379,2022-03-27,196.45
ID0772,2024-11-30,999.23
ID0014,2020-10-06,160.79
ID0913,2024-03-24,498.86
ID1055,2020-11-30,138.23
ID0228,2021-01-04,18.62
ID1304,2021-06-11,959.22
ID1141,2022-03-22,659.28
ID0601,2022-05-29,178.89
ID0339,2021-01-20,767.02
ID0542,2024-07-11,147.77
ID0939,2022-08-29,993.19
ID0246,2020-11-14,815.42
ID0219,2021-09-19,890.20
ID0895,2024-01-27,366.30
ID0170,2023-05-31,499.78
ID0205,2023-04-22,893.53
ID0656,2024-10-21,77.23
ID1152,2020-08-01,951.66
ID0825,2022-09-25,919.94
ID0445,2022-01-29,577.34
ID0123,2020-12-21,647.52
ID0055,2020-05-14,84.69
ID0707,2021-09-21,327.84
ID0988,2020-02-18,432.37
ID1047,2023-10-20,930.65
ID0609,2021-04-01,184.65
ID1012,2020-06-18,451.34
ID0093,2024-12-29,367.80
ID0112,2024-03-12,983.00
ID0299,2020-08-21,914.44
ID0319,2023-08-18,591.82
ID0380,2024-02-16,498.90
ID0776,2020-11-13,356.83
ID1238,2024-01-24,849.47
ID0655,2021-07-27,174.97
ID0848,2024-06-20,430.46
ID0680,2022-06-15,954.03
ID0358,2022-08-10,58.19
ID0135,2023-08-11,740.56
ID0932,2021-02-03,200.72
ID1004,2024-11-20,153.80
ID1198,2020-01-05,888.15
ID1089,2023-12-03,823.30
ID1155,2022-01-20,607.72
ID0441,2020-08-19,196.66
ID0089,2024-10-25,503.44
ID0321,2022-12-03,941.74
ID0407,2022-05-25,705.30
ID0716,2022-07-06,339.00
ID0485,2020-11-11,210.44
ID0209,2022-04-13,579.62
ID0070,2024-05-16,810.29
ID0543,2023-01-08,895.78
ID0426,2020-04-13,609.03
ID1126,2023-08-16,745.42
ID0330,2022-02-03,981.87
ID0436,2022-08-24,965.23
ID0180,2020-07-09,990.86
ID0525,2021-12-03,306.16
ID1160,2021-05-29,549.11
ID0234,2023-03-08,517.63
ID0645,2020-12-06,679.87
ID0126,2022-05-28,153.13
ID0983,2020-03-09,410.95
ID0926,2022-03-12,327.18
ID0569,2023-06-08,906.37
ID0633,2021-05-13,588.55
ID1298,2022-05-25,218.37
ID0812,2022-03-07,396.11
ID0870,2020-08-23,215.92
ID0497,2023-09-19,63.09
ID0701,2022-04-17,641.30
ID0004,2022-11-10,204.73
ID1230,2024-03-10,238.82
ID0077,2021-04-01,643.26
ID0098,2022-09-25,833.33
ID1107,2024-12-26,284.51
ID0319,2024-10-18,573.98
ID0339,2021-05-25,294.96
ID1300,2023-08-19,962.03
ID1060,2021-06-15,87.30
ID0369,2020-01-28,245.57
ID0081,2024-03-01,974.45
ID1307,2023-06-27,798.76
ID0177,2021-11-12,413.93
ID0647,2024-12-18,495.68
ID0134,2022-03-06,551.16
ID0401,2023-02-06,793.07
ID1137,2023-12-17,964.82
ID0578,2023-04-12,803.92
ID1040,2024-01-25,451.79
ID1025,2020-01-12,812.91
ID1217,2024-04-24,922.52
ID0108,2021-10-19,14.40
ID1001,2022-09-27,160.62
ID0977,2021-08-31,528.91
ID0857,2020-10-15,616.28
ID0864,2023-05-25,568.69
ID1264,2021-04-15,224.31
ID0860,2022-07-10,515.73
ID0806,2020-12-17,741.57
ID0346,2024-07-23,627.23
ID0669,2021-04-12,824.39
ID0307,2022-03-11,561.98
ID0786,2021-02-07,171.47
ID1024,2020-12-27,922.32
ID1058,2024-10-15,13.55
ID1215,2020-07-27,381.18
ID0479,2024-09-25,736.31
ID0201,2021-10-14,15.82
ID0151,2023-06-19,830.12
ID0832,2024-01-12,160.29
ID0166,2024-01-08,510.89
ID1193,2021-07-30,791.06
ID0518,2023-02-26,31.15
ID0680,2023-10-03,732.31
ID1122,2021-11-13,744.86
ID0635,2021-12-07,811.40
ID0689,2020-08-31,926.59
ID1290,2024-03-25,623.00
ID0206,2020-03-06,109.39
ID1093,2024-09-22,337.93
ID0658,2022-07-19,268.67
ID0188,2023-09-06,122.58
ID1173,2021-10-23,929.92
ID0484,2024-07-23,880.58
ID1034,2022-04-05,25.52
ID0279,2021-06-08,409.52
ID0957,2023-03-29,338.04
ID0578,2023-09-05,583.98
ID0825,2020-09-29,46.93
ID1290,2020-07-04,803.39
ID0680,2023-10-01,138.69
ID0945,2021-03-06,889.97
ID0863,2021-02-12,653.81
ID1297,2022-09-25,911.86
ID0756,2024-11-15,298.02
ID0574,2023-11-27,343.93
ID0609,2023-12-10,635.47
ID0265,2023-09-11,310.15
ID0323,2024-01-26,422.45
ID1294,2024-08-24,412.95
ID0146,2024-08-11,310.74
ID1280,2023-03-28,653.21
ID1273,2023-06-18,636.49
ID0647,2021-03-11,563.53
ID1291,2022-02-15,830.39
ID0579,2021-05-04,213.00
ID0389,2020-06-23,688.02
ID0496,2022-05-17,189.66
ID0709,2021-07-22,417.09
ID1046,2020-03-20,829.55
ID0144,2024-07-13,457.43
ID0811,2020-11-17,539.87
ID0394,2023-05-31,882.21
ID0320,2020-06-15,837.02
ID0738,2020-12-07,840.89
ID0835,2024-11-05,866.18
ID1076,2024-09-04,252.07
ID0862,2024-01-22,914.51
ID1183,2024-11-11,481.27
ID1083,2023-10-31,502.90
ID0702,2022-08-05,414.13
ID0593,2022-02-17,471.42
ID0754,2024-08-30,147.79
ID1035,2024-02-10,891.67
ID1010,2024-05-27,807.05
ID1046,2024-03-07,264.73
ID1199,2023-08-23,713.31
ID0122,2020-05-08,536.88
ID1128,2022-12-11,960.49
ID0400,2020-02-22,69.79
ID0956,2023-10-11,233.88
ID1010,2024-03-30,415.10
ID1030,2024-10-12,515.18
ID0468,2021-08-02,570.84
ID0686,2023-08-27,197.24
ID0316,2024-02-08,436.29
ID1254,2022-12-10,942.26
ID0668,2023-08-26,250.04
ID0411,2021-01-30,146.88
ID0832,2020-01-17,114.97
ID0792,2024-09-25,155.04
ID0535,2023-06-24,419.42
ID1079,2022-06-12,106.97
ID0487,2023-08-05,412.33
ID0396,2020-07-11,710.45
ID0407,2022-10-11,26.15
ID0443,2021-11-20,788.79
ID0225,2022-09-17,845.32
ID0379,2021-08-12,771.69
ID1123,2020-11-15,442.22
ID0064,2022-03-02,661.65
ID0420,2021-06-14,301.58
ID1171,2022-12-21,394.00
ID0555,2021-08-23,734.85
ID0452,2024-04-24,912.75
ID1125,2022-12-04,683.24
ID1201,2020-08-04,887.99
ID1123,2020-07-07,320.28
ID0058,2022-09-25,542.08
ID0421,2022-05-23,268.07
ID0483,2023-04-25,60.20
ID0084,2022-05-16,707.10
ID0368,2022-06-18,690.84
ID0641,2021-07-17,36.04
ID0473,2023-04-01,294.31
ID1296,2023-08-15,387.82
ID0060,2024-11-01,765.40
ID0609,2021-10-18,923.37
ID1118,2021-10-05,676.07
ID1288,2022-11-01,365.07
ID0365,2022-12-23,174.65
ID0674,2020-10-09,977.50
ID1194,2022-03-01,551.67
ID0855,2022-10-04,573.50
ID0278,2023-11-25,349.92
ID1238,2020-01-14,944.74
ID0370,2023-10-02,190.78
ID0796,2022-01-04,912.20
ID0684,2020-02-25,322.02
ID1007,2023-11-01,624.52
ID0775,2020-11-01,143.83
ID0545,2024-08-09,880.24
ID0633,2023-03-29,612.05
ID0495,2023-05-31,386.48
ID0188,2024-02-26,968.20
ID0316,2023-09-30,203.24
ID0283,2021-09-07,617.27
ID0670,2020-02-17,512.99
ID0145,2021-12-10,275.19
ID1172,2023-07-30,784.08
ID0545,2022-07-31,763.97
ID0886,2021-11-21,980.23
ID0386,2021-09-18,209.72
ID0016,2024-06-14,668.65
ID0441,2021-01-16,325.67
ID0362,2021-02-12,549.34
ID0415,2021-07-05,762.06
ID0136,2020-12-19,147.30
ID0644,2020-09-23,11.64
ID0777,2024-11-10,600.10
ID0405,2021-09-05,198.27
ID1141,2024-06-01,815.54
ID0554,2020-12-11,95.86
ID0606,2021-03-27,413.97
ID0840,2024-01-11,497.73
ID0075,2024-09-10,824.15
ID0577,2022-11-15,821.19
ID0170,2023-02-06,936.50
ID0840,2022-07-12,301.93
ID0065,2021-07-10,834.53
ID0806,2024-06-09,581.23
ID0776,2022-08-12,454.17
ID0258,2020-05-28,440.82
ID0845,2020-09-15,13.99
ID0856,2024-07-21,736.67
ID0634,2023-07-06,453.90
ID1254,2023-04-26,533.64
ID0892,2024-07-31,694.51
ID0380,2023-01-26,927.33
ID1228,2021-07-13,38.75
ID0333,2021-01-21,809.55
ID0356,2024-03-22,112.10
ID0344,2023-12-01,617.35
ID0971,2021-09-21,745.75
ID1045,2021-09-08,382.93
ID0103,2024-06-21,876.44
ID1106,2024-02-22,570.34
ID0196,2023-02-18,62.83
ID0150,2024-12-20,824.00
ID1110,2021-01-29,662.54
ID0167,2021-05-25,654.72
ID1243,2023-08-09,999.34
ID0884,2023-07-20,866.47
ID0554,2023-01-26,667.96
ID0434,2023-11-23,756.59
ID0744,2024-06-20,969.31
ID0029,2024-12-03,551.39
ID0882,2023-11-15,783.15
ID0127,2021-04-27,210.33
ID0089,2020-03-23,184.16
ID0301,2021-07-19,616.63
ID1285,2023-06-18,857.30
ID0376,2020-05-19,250.23
ID1173,2021-09-25,557.48
ID0911,2021-07-02,827.14
ID0229,2022-07-09,235.80
ID0100,2020-05-21,433.53
ID1155,2021-08-15,649.21
ID1223,2024-06-03,14.93
ID0939,2024-08-14,319.04
ID0864,2024-04-22,290.55
ID0068,2021-08-28,501.84
ID1213,2023-12-04,93.01
ID0953,2024-10-04,583.34
ID0445,2024-09-17,317.00
ID0063,2022-09-04,253.30
ID0439,2023-01-14,431.01
ID0428,2022-03-16,812.91
ID0469,2023-06-24,817.68
ID0649,2020-07-02,463.36
ID0331,2024-06-23,792.45
ID1080,2020-01-08,168.78
ID0134,2020-09-19,431.95
ID0115,2020-03-05,84.16
ID0662,2021-10-15,323.09
ID0013,2022-03-16,561.18
ID0636,2023-10-11,198.16
ID1106,2022-03-21,135.07
ID0135,2023-10-26,710.12
ID0958,2021-09-03,226.58
ID0013,2024-06-04,912.66
ID1102,2021-09-02,888.44
ID0615,2021-05-24,336.61
ID1229,2020-01-18,302.45
ID0830,2024-08-16,901.67
ID1283,2024-02-10,708.33
ID0295,2023-12-02,912.80
ID1162,2020-06-04,443.19
ID0131,2024-07-11,890.82
ID0377,2024-02-25,896.88
ID0954,2023-03-02,879.99
ID0997,2020-02-15,509.47
ID0925,2023-06-03,774.67
ID0301,2022-08-26,801.95
ID0841,2024-07-31,584.48
ID0380,2020-11-04,105.71
ID0812,2024-08-08,212.93
ID0614,2020-06-26,101.01
ID0930,2022-08-28,374.06
ID0900,2023-03-02,65.66
ID1076,2022-09-25,827.41
ID0696,2023-09-29,665.20
ID0836,2021-09-08,123.22
ID0406,2020-01-02,507.49
ID0914,2022-07-07,110.35
ID0342,2020-07-29,496.30
ID0883,2023-10-18,536.25
ID0854,2022-07-22,593.70
ID0570,2024-01-20,45.60
ID0581,2022-01-16,850.66
ID0602,2024-01-01,618.85
ID1095,2020-05-22,952.36
ID1222,2023-05-21,162.01
ID1237,2021-01-21,487.13
ID1023,2024-05-03,318.36
ID0214,2022-08-28,157.65
ID0593,2022-04-11,18.01
ID0702,2024-04-24,252.31
ID0548,2020-04-19,713.55
ID0824,2022-02-26,66.58
ID1179,2023-06-16,101.05
ID0012,2020-06-17,705.67
ID0362,2020-10-17,902.92
ID0495,2020-01-21,601.74
ID0205,2021-02-12,661.09
ID1263,2021-07-15,669.82
ID0916,2020-05-28,87.50
ID0044,2023-06-08,227.46
ID0032,2020-08-05,186.58
ID0457,2022-01-07,261.91
ID0947,2023-01-10,835.08
ID1298,2020-02-06,953.74
ID0125,2024-11-28,634.76
ID0186,2023-10-29,659.78
ID0004,2020-11-30,150.18
ID0290,2023-07-07,685.21
ID0091,2024-04-17,644.23
ID0548,2020-12-01,555.18
ID0742,2022-10-20,207.59
ID0998,2022-05-30,583.40
ID1245,2024-12-30,576.61
ID1058,2023-04-18,155.23
ID0698,2022-11-10,583.03
ID0101,2022-08-06,104.41
ID1069,2024-11-17,483.31
ID0657,2022-03-08,293.97
ID0838,2022-04-27,164.15
ID1228,2020-11-01,738.32
ID1213,2020-03-22,839.93
ID0944,2021-05-23,475.74
ID0096,2021-04-10,22.91
ID0846,2022-03-13,474.85
ID0843,2020-01-07,258.39
ID0039,2021-10-24,85.03
ID0993,2021-05-25,359.47
ID1285,2023-09-17,321.57
ID0681,2020-08-04,21.43
ID0395,2022-12-06,253.68
ID0483,2021-02-07,626.58
ID1103,2022-08-14,678.25
ID0063,2020-11-14,903.05
ID0233,2020-09-10,461.55
ID0589,2023-12-26,123.19
ID0508,2021-03-13,600.00
ID0651,2021-01-04,486.23
ID0768,2024-01-10,349.79
ID1049,2024-04-20,480.56
ID0197,2021-08-29,734.07
ID0351,2021-04-17,948.18
ID1257,2023-06-28,429.23
ID1247,2021-05-17,290.16
ID0014,2024-09-27,256.82
ID0120,2024-11-25,21.38
ID0242,2020-10-29,209.45
ID0186,2023-08-02,909.63
ID1138,2022-10-29,189.35
ID1166,2022-06-24,739.03
ID1015,2023-08-12,511.53
ID0615,2021-10-05,833.26
ID0990,2020-05-19,237.03
ID0349,2023-09-29,165.38
ID0443,2022-02-23,128.46
ID0509,2022-04-23,722.80
ID1084,2022-10-17,378.57
ID0570,2023-03-12,676.97
ID0141,2023-06-24,404.89
ID0631,2020-08-27,266.16
ID0316,2023-07-17,986.37
ID0122,2022-08-05,314.32
ID0520,2022-08-31,282.46
ID0972,2020-04-08,314.48
ID0650,2020-09-26,140.12
ID0122,2020-02-05,398.25
ID0532,2024-06-16,994.72
ID0879,2022-03-07,523.85
ID0528,2022-07-06,165.91
ID0086,2024-08-01,70.49
ID0690,2024-03-19,557.92
ID0671,2024-06-25,840.39
ID0532,2024-12-01,827.65
ID0343,2024-03-01,255.63
ID0087,2022-04-08,643.65
ID0664,2021-04-28,947.30
ID0567,2024-08-30,618.82
ID0732,2020-05-22,792.56
ID0969,2023-02-13,794.08
ID0059,2020-02-19,871.91
ID0225,2020-12-05,436.14
ID0772,2023-06-22,208.74
ID0206,2024-04-01,115.22
ID0976,2024-01-12,235.45
ID0581,2020-09-06,862.61
ID0455,2020-07-20,490.72
ID0836,2022-05-17,770.62
ID0931,2020-05-09,375.69
ID0272,2024-06-03,794.29
ID0173,2021-05-27,442.89
ID0032,2021-11-27,462.41
ID1307,2024-03-30,841.18
ID0844,2021-10-25,246.10
ID0820,2022-03-05,427.16
ID0349,2022-12-12,925.47
ID0340,2022-09-29,501.28
ID0068,2023-03-18,843.36
ID0162,2021-03-09,211.32
ID0823,2021-09-11,658.93
ID0919,2024-09-25,674.10
ID0030,2021-05-19,989.79
ID0987,2022-07-20,331.90
ID0280,2024-09-14,31.03
ID0137,2020-05-04,149.95
ID1266,2020-07-05,782.73
ID1206,2022-10-12,602.64
ID0648,2020-11-25,314.56
ID0728,2023-09-09,426.13
ID0944,2020-08-05,280.46
ID0662,2024-08-20,654.40
ID0903,2023-03-07,772.95
ID0343,2021-08-27,69.60
ID0735,2021-11-10,919.67
ID0390,2023-09-07,167.85
ID0409,2020-10-31,988.10
ID1161,2022-08-20,630.97
ID0666,2021-03-20,514.34
ID0787,2021-11-04,833.58
ID1065,2020-03-23,801.36
ID0897,2022-07-18,104.73
ID0881,2023-02-05,389.47
ID0140,2024-10-10,490.24
ID0659,2020-06-20,533.13
ID0675,2023-08-06,338.87
ID1108,2021-08-11,941.51
ID0109,2022-03-22,398.51
ID0200,2020-04-29,59.55
ID1169,2023-08-12,984.51
ID1149,2022-06-24,108.62
ID0344,2021-10-01,486.03
ID1070,2023-09-19,489.94
ID0655,2024-02-05,219.03
ID0594,2020-02-05,880.68
ID1301,2024-10-27,246.11
ID0744,2021-10-31,501.82
ID0364,2023-12-19,69.39
ID0019,2024-09-17,332.07
ID0426,2020-01-14,574.28
ID0126,2020-02-13,858.86
ID0423,2021-09-09,380.74
ID1019,2020-04-20,566.67
ID0942,2021-06-30,135.97
ID1141,2020-02-27,347.42
ID0863,2023-09-06,277.83
ID0445,2020-06-27,404.99
ID1097,2022-01-23,323.65
ID0948,2022-04-04,971.54
ID0971,2021-10-30,512.28
ID0286,2020-06-29,326.98
ID0450,2020-10-08,489.43
ID0473,2022-10-01,908.67
ID0183,2020-12-22,558.73
ID1010,2020-03-11,43.91
ID1104,2020-11-17,394.30
ID1135,2020-01-17,708.67
ID0553,2020-07-12,283.54
ID0126,2024-09-02,456.54
ID0686,2020-10-04,635.09
ID1233,2021-04-29,27.51
ID0388,2023-03-02,150.47
ID0900,2020-01-12,993.48
ID0354,2022-07-07,790.64
ID0159,2020-08-12,13.72
ID1002,2021-02-04,513.73
ID0561,2024-01-02,491.59
ID0698,2022-09-19,879.20
ID1143,2021-09-19,312.94
ID0414,2024-07-16,629.83
ID1099,2023-01-29,148.97
ID1272,2024-05-28,586.88
ID1009,2023-08-17,113.42
ID0533,2022-02-17,987.49
ID0131,2021-09-13,320.03
ID0420,2020-06-22,601.97
ID0776,2024-01-02,607.73
ID0304,2022-02-28,928.74
ID0932,2024-07-16,293.60
ID0826,2024-09-02,845.51
ID0657,2022-04-02,184.26
ID0185,2022-01-12,830.10
ID0669,2021-06-22,291.55
ID0908,2020-03-16,870.56
ID0969,2024-03-27,305.54
ID0668,2022-12-30,463.29
ID1286,2020-02-26,199.03
ID0768,2022-04-21,378.51
ID0154,2020-09-24,740.92
ID0496,2022-09-06,497.94
ID0034,2022-06-05,357.68
ID1116,2022-08-20,878.70
ID0236,2023-05-19,248.05
ID0181,2024-12-15,426.95
ID0812,2024-07-30,447.03
ID0162,2020-03-09,799.12
ID0215,2024-10-02,771.83
ID1014,2022-09-07,933.69
ID0903,2021-01-02,321.11
ID0376,2023-03-17,387.47
ID0949,2022-12-08,76.22
ID0610,2024-11-15,290.46
ID0062,2024-01-30,932.78
ID0487,2022-12-23,44.13
ID1195,2020-09-14,464.13
ID0343,2023-11-25,612.71
ID0805,2020-02-20,902.21
ID0777,2023-09-16,197.15
ID1173,2021-02-18,605.34
ID0860,2021-01-05,782.49
ID0656,2024-07-26,742.15
ID0781,2023-05-05,814.38
ID0804,2022-04-11,681.42
ID0446,2021-10-20,280.46
ID0396,2023-12-02,284.66
ID0944,2021-02-02,501.42
ID1124,2023-11-23,805.40
ID0012,2024-04-02,605.74
ID0762,2024-04-03,320.81
ID1072,2024-10-23,747.19
ID0227,2023-07-14,165.41
ID0578,2021-12-24,63.12
ID0325,2023-10-14,760.10
ID1150,2023-11-26,465.21
ID0587,2023-12-09,793.86
ID0126,2022-09-29,577.52
ID0638,2021-11-07,728.33
ID0093,2020-06-03,531.04
ID0715,2023-12-14,13.79
ID0783,2021-04-13,188.73
ID0071,2021-12-30,700.29
ID1065,2022-09-05,266.32
ID0334,2020-09-13,378.36
ID0207,2020-08-14,548.68
ID0945,2020-07-21,541.02
ID1145,2024-10-28,442.88
ID0971,2024-11-07,172.10
ID0483,2022-03-31,56.15
ID0414,2020-08-23,474.09
ID0623,2022-09-07,825.95
ID1069,2024-05-09,770.97
ID1127,2020-10-30,889.56
ID0675,2023-06-19,34.87
ID0189,2024-01-22,482.55
ID0728,2022-04-04,353.08
ID0354,2022-06-20,929.78
ID0060,2022-05-18,985.10
ID1032,2020-04-29,599.16
ID0974,2023-12-17,646.09
ID0765,2020-06-24,687.21
ID0700,2021-11-21,538.06
ID0300,2023-07-21,116.28
ID0012,2021-04-30,122.79
ID0962,2020-04-03,322.32
ID0136,2022-04-18,801.76
ID0558,2020-10-13,173.02
ID0321,2024-01-24,409.58
ID0125,2023-02-02,110.44
ID0263,2020-11-07,308.04
ID0333,2022-04-04,567.70
ID1097,2023-11-29,752.32
ID0314,2023-09-03,343.48
ID0666,2023-01-09,107.20
